StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
25.583532,-0.3396233207540377,14.400639,-0.3396233207540377
28.780361,-0.31487140232164623,17.803926,-0.31487140232164623
32.27576,-0.2902412789387478,21.790854,-0.2902412789387478
34.79197,-0.27475807540452746,24.38133,-0.27475807540452746
38.927414,-0.2500639918100965,29.344633,-0.2500639918100965
41.872433,-0.2346912865872954,32.434483,-0.2346912865872954
46.6549,-0.20991426821443085,38.31208,-0.20991426821443085
46.6549,-0.20991426821443085,38.31208,-0.20991426821443085
51.68069,-0.18532134253776603,44.62318,-0.18532134253776603
55.201626,-0.16981166037701886,48.31457,-0.16981166037701886
60.458214,-0.1451206394693739,54.96798,-0.1451206394693739
63.88715,-0.12979984591670363,58.58203,-0.12979984591670363
68.783325,-0.10495713410721542,64.88788,-0.10495713410721542
71.5971,-0.09000000000000001,67.952156,-0.09000000000000001
75.36503,-0.06489992295835181,73.044205,-0.06489992295835181
75.36503,-0.06489992295835181,73.044205,-0.06489992295835181
77.99796,-0.04024922359499622,76.812225,-0.04024922359499622
78.9168,-0.025455844122715714,78.09553,-0.025455844122715714
79.41323,-0.0,79.41323,-0.0
78.44173,0.025455844122715714,78.89227,0.025455844122715714
76.911606,0.04024922359499622,77.755974,0.04024922359499622
73.89768,0.06489992295835181,74.69478,0.06489992295835181
73.89768,0.06489992295835181,74.69478,0.06489992295835181
69.83973,0.09000000000000001,70.19155,0.09000000000000001
66.620544,0.10495713410721542,67.17503,0.10495713410721542
61.622383,0.12979984591670363,61.26597,0.12979984591670363
57.950928,0.1451206394693739,57.628292,0.1451206394693739
52.756084,0.16981166037701886,51.18366,0.16981166037701886
49.12121,0.18532134253776603,47.408726,0.18532134253776603
44.25953,0.20991426821443085,41.150925,0.20991426821443085
44.25953,0.20991426821443085,41.150925,0.20991426821443085
39.666206,0.2346912865872954,35.232628,0.2346912865872954
36.70069,0.2500639918100965,31.994957,0.2500639918100965
32.76873,0.27475807540452746,26.903906,0.27475807540452746
30.253954,0.2902412789387478,24.146564,0.2902412789387478
26.950098,0.31487140232164623,19.977291,0.31487140232164623
23.92908,0.3396233207540377,16.363926,0.3396233207540377
22.050629,0.3550154926196884,14.452378,0.3550154926196884
21.159225,0.3644722211636986,13.277129,0.3644722211636986
19.477684,0.37971041597512184,11.667217,0.37971041597512184
17.09425,0.4044996909763962,9.3324175,0.4044996909763962
15.63232,0.4198285364288617,8.119246,0.4198285364288617
13.556219,0.4445672052682249,6.403704,0.4445672052682249
12.277512,0.459969564210503,5.5166225,0.459969564210503
10.48103,0.4846648326421054,4.2884154,0.4846648326421054
9.38101,0.500127983620193,3.6567569,0.500127983620193
8.8441305,0.5094349811310567,3.3005698,0.5094349811310567
7.870381,0.524785670536077,2.798981,0.524785670536077
6.5287375,0.5495161508090549,2.1199453,0.5495161508090549
5.743378,0.5649247737531078,1.7782316,0.5649247737531078
4.6946554,0.5896202167497312,1.325962,0.5896202167497312
4.0916724,0.6050785073029781,1.1017578,0.6050785073029781
3.3079967,0.6297428046432925,0.81227416,0.6297428046432925
2.6585948,0.6544677226571224,0.5968012,0.6544677226571224
2.6585948,0.6544677226571224,0.5968012,0.6544677226571224
2.1265702,0.6792466415080755,0.43900728,0.6792466415080755
1.8366205,0.6945761297366907,0.36548036,0.6945761297366907
1.4629364,0.7193246832967711,0.27221498,0.7193246832967711
1.2597464,0.7346999387505079,0.22896792,0.7346999387505079
1.0017658,0.7594208319502437,0.17289467,0.7594208319502437
0.8615766,0.7748367570011119,0.14631428,0.7748367570011119
0.68621886,0.7995323633224612,0.11051823,0.7995323633224612
0.68621886,0.7995323633224612,0.11051823,0.7995323633224612
0.5474026,0.8242742262135825,0.08314566,0.8242742262135825
0.47179198,0.8396570728577234,0.06967561,0.8396570728577234
0.37671104,0.8643749186550939,0.052836556,0.8643749186550939
0.32359555,0.8797931575091955,0.045144174,0.8797931575091955
0.25597176,0.9044888059008802,0.037846316,0.9044888059008802
