StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
3.00161,0.6452441398416572,0.6982593,0.6452441398416572
2.7881978,0.6544677226571224,0.6221264,0.6544677226571224
2.2333229,0.6792466415080755,0.46003878,0.6792466415080755
1.9306432,0.6945761297366907,0.3842991,0.6945761297366907
1.5394381,0.7193246832967711,0.28921294,0.7193246832967711
1.3269728,0.7346999387505079,0.24498682,0.7346999387505079
1.0558623,0.7594208319502437,0.18715559,0.7594208319502437
0.9088641,0.7748367570011119,0.15960692,0.7748367570011119
0.7239407,0.7995323633224612,0.12108272,0.7995323633224612
0.7239407,0.7995323633224612,0.12108272,0.7995323633224612
0.57782215,0.8242742262135825,0.09044996,0.8242742262135825
0.4986287,0.8396570728577234,0.07580117,0.8396570728577234
0.39996552,0.8643749186550939,0.055970073,0.8643749186550939
0.34516123,0.8797931575091955,0.047861837,0.8797931575091955
0.2770029,0.9044888059008802,0.038981333,0.9044888059008802
