POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
0.49735293,0.12979984591670363,0.5879623,0.12979984591670363
0.4545903,0.1451206394693739,0.52128464,0.1451206394693739
0.4024283,0.16981166037701886,0.4167534,0.16981166037701886
0.3754569,0.18532134253776603,0.34952554,0.18532134253776603
0.34265158,0.20991426821443085,0.25330263,0.20991426821443085
0.34265158,0.20991426821443085,0.25330263,0.20991426821443085
0.31883657,0.2346912865872954,0.17135109,0.2346912865872954
0.3119953,0.2500639918100965,0.12711449,0.2500639918100965
0.29867664,0.27475807540452746,0.08501367,0.27475807540452746
0.2944823,0.2902412789387478,0.06883227,0.2902412789387478
0.2824071,0.31487140232164623,0.07434387,0.31487140232164623
0.2683784,0.3396233207540377,0.08488243,0.3396233207540377
0.25886735,0.3550154926196884,0.08517634,0.3550154926196884
0.2515079,0.3644722211636986,0.08999831,0.3644722211636986
0.2396757,0.37971041597512184,0.08730699,0.37971041597512184
0.21811333,0.4044996909763962,0.08352134,0.4044996909763962
0.20309204,0.4198285364288617,0.077930056,0.4198285364288617
0.18000633,0.4445672052682249,0.06948276,0.4445672052682249
0.16487235,0.459969564210503,0.063481085,0.459969564210503
0.14379239,0.4846648326421054,0.05394993,0.4846648326421054
0.13083676,0.500127983620193,0.0488715,0.500127983620193
0.12478769,0.5094349811310567,0.04407089,0.5094349811310567
0.113652945,0.524785670536077,0.039350703,0.524785670536077
0.098666064,0.5495161508090549,0.029588506,0.5495161508090549
0.09001218,0.5649247737531078,0.025555074,0.5649247737531078
0.07807008,0.5896202167497312,0.01606379,0.5896202167497312
0.07085164,0.6050785073029781,0.01283665,0.6050785073029781
0.060771585,0.6297428046432925,0.0046226415,0.6297428046432925
0.054356616,0.6452441398416572,0.0027297705,0.6452441398416572
0.05162826,0.6544677226571224,0.0023139196,0.6544677226571224
0.04353466,0.6792466415080755,0.00726031,0.6792466415080755
0.0388283,0.6945761297366907,0.007794533,0.6945761297366907
0.03295924,0.7193246832967711,0.011167157,0.7193246832967711
0.030171093,0.7346999387505079,0.011338072,0.7346999387505079
0.026253164,0.7594208319502437,0.014544891,0.7594208319502437
0.024975665,0.7748367570011119,0.015174795,0.7748367570011119
0.02174501,0.7995323633224612,0.018128822,0.7995323633224612
0.02174501,0.7995323633224612,0.018128822,0.7995323633224612
0.018750383,0.8242742262135825,0.020048646,0.8242742262135825
0.018200777,0.8396570728577234,0.019990709,0.8396570728577234
0.016078599,0.8643749186550939,0.019746367,0.8643749186550939
0.016430002,0.8797931575091955,0.01858683,0.8797931575091955
0.015753407,0.9044888059008802,0.016023293,0.9044888059008802
