StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
15.873628,-0.2902412789387478,9.029917,-0.2902412789387478
17.060606,-0.27475807540452746,10.305801,-0.27475807540452746
19.177643,-0.2500639918100965,12.874612,-0.2500639918100965
20.772385,-0.2346912865872954,14.554199,-0.2346912865872954
23.625835,-0.20991426821443085,17.987392,-0.20991426821443085
25.747265,-0.19469976887505547,20.164816,-0.19469976887505547
26.95936,-0.18532134253776603,22.067842,-0.18532134253776603
29.505205,-0.16981166037701886,24.663939,-0.16981166037701886
33.75159,-0.1451206394693739,29.82929,-0.1451206394693739
36.800945,-0.12979984591670363,32.889217,-0.12979984591670363
41.686306,-0.10495713410721542,38.76472,-0.10495713410721542
44.788597,-0.09000000000000001,41.830036,-0.09000000000000001
49.32825,-0.06489992295835181,47.3397,-0.06489992295835181
49.32825,-0.06489992295835181,47.3397,-0.06489992295835181
52.77221,-0.04024922359499622,51.6942,-0.04024922359499622
54.08339,-0.025455844122715714,53.19296,-0.025455844122715714
54.756474,-0.0,54.756474,-0.0
53.3997,0.025455844122715714,54.015377,0.025455844122715714
51.4263,0.04024922359499622,52.561157,0.04024922359499622
47.625916,0.06489992295835181,48.86562,0.06489992295835181
47.625916,0.06489992295835181,48.86562,0.06489992295835181
42.959324,0.09000000000000001,43.801918,0.09000000000000001
39.654015,0.10495713410721542,40.666897,0.10495713410721542
34.876343,0.12979984591670363,34.96299,0.12979984591670363
31.779419,0.1451206394693739,31.779387,0.1451206394693739
27.717474,0.16981166037701886,26.582159,0.16981166037701886
25.213934,0.18532134253776603,23.83517,0.18532134253776603
24.17494,0.19469976887505547,21.96327,0.19469976887505547
22.122622,0.20991426821443085,19.624447,0.20991426821443085
19.52516,0.2346912865872954,16.049028,0.2346912865872954
18.00982,0.2500639918100965,14.2244,0.2500639918100965
16.08972,0.27475807540452746,11.545109,0.27475807540452746
14.919282,0.2902412789387478,10.154157,0.2902412789387478
14.401605,0.2995797055876783,9.324206,0.2995797055876783
13.382617,0.31487140232164623,8.166503,0.31487140232164623
11.968886,0.3396233207540377,6.514254,0.3396233207540377
11.095488,0.3550154926196884,5.65021,0.3550154926196884
9.861246,0.37971041597512184,4.4218745,0.37971041597512184
8.685261,0.4044996909763962,3.4013174,0.4044996909763962
7.9675446,0.4198285364288617,2.8846247,0.4198285364288617
7.5441437,0.42936697590755635,2.5644217,0.42936697590755635
6.8650985,0.4445672052682249,2.1482012,0.4445672052682249
5.779808,0.4693825731745908,1.5648646,0.4693825731745908
5.132475,0.4846648326421054,1.2823627,0.4846648326421054
4.139552,0.5094349811310567,0.9048663,0.5094349811310567
3.5660017,0.524785670536077,0.72610784,0.524785670536077
2.7628467,0.5495161508090549,0.5068295,0.5495161508090549
2.7628467,0.5495161508090549,0.5068295,0.5495161508090549
2.1102,0.5743100208075774,0.36347476,0.5743100208075774
1.7761418,0.5896202167497312,0.29282284,0.5896202167497312
1.367739,0.6143777339715365,0.22738442,0.6143777339715365
1.1726822,0.6297428046432925,0.1893572,0.6297428046432925
0.93692875,0.6544677226571224,0.16252498,0.6544677226571224
0.82897,0.6698805863734223,0.13828737,0.6698805863734223
0.76047343,0.6792466415080755,0.14547896,0.6792466415080755
0.68015206,0.6945761297366907,0.124372326,0.6945761297366907
0.55608255,0.7193246832967711,0.11075485,0.7193246832967711
0.49653563,0.7346999387505079,0.09015035,0.7346999387505079
0.3969454,0.7594208319502437,0.07427721,0.7594208319502437
0.31040058,0.7841887527885109,0.05613063,0.7841887527885109
0.31040058,0.7841887527885109,0.05613063,0.7841887527885109
0.23709956,0.8089993819527924,0.03724347,0.8089993819527924
0.19996278,0.8242742262135825,0.018312562,0.8242742262135825
0.14613654,0.8490583018850945,0.0027798929,0.8490583018850945
0.11785301,0.8643749186550939,-0.013797806,0.8643749186550939
0.081072085,0.8891344105364498,-0.023074966,0.8891344105364498
0.06190691,0.9044888059008802,-0.036213007,0.9044888059008802
