a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
171.03410003378406,0.9999952812293955,0.1689823454997975,0.16898154811087288,0.9999880678083285,0.24081489184801538,0.2408120183985685,0.9999711386667763,0.325229003082746,0.325219616540114,0.9998215439321652,0.5038068732883476,0.5037169658947924
175.02809639301012,0.9999948104542101,0.17795520028351627,0.17795427677685585,0.9999868524640289,0.25212072930819435,0.25211741454183667,0.9999681038268792,0.3381884770295428,0.338177690111332,0.9998004764841935,0.5163682494470717,0.5162652218384912
179.1153607433231,0.9999942918457836,0.18728346707822105,0.18728239803530877,0.9999855095252242,0.26374016482714785,0.26373634310694205,0.9999647345654018,0.35133217172657866,0.3513197818448544,0.9997767100386459,0.528763210822692,0.5286451433057818
183.29807108324357,0.9999937204035287,0.19696813771901114,0.19696690083858856,0.9999840249725476,0.27566176308864776,0.2756573593844148,0.9999609915412402,0.3646372855682798,0.36462306162976343,0.9997498685767351,0.5409730068816222,0.540837692533463
187.57845627201604,0.9999930905811636,0.20700875178876038,0.20700732147859147,0.9999823831448692,0.2878722452405117,0.2878671738368711,0.9999568303917232,0.3780798369098943,0.3780635153514375,0.9997195200766071,0.5529804313867943,0.5528253314777611
191.9587972173111,0.9999923962234426,0.21740329173983058,0.21740163865377735,0.9999805665309643,0.30035650102815065,0.30035066405938826,0.9999522010327853,0.39163483099561663,0.3916161112551697,0.9996851679332642,0.5647699415417687,0.5645921338538429
196.44142809066278,0.9999916304949943,0.2281480864177181,0.2281461769311668,0.9999785555323127,0.31309762339326896,0.31309090918140114,0.9999470468535454,0.40527644334038015,0.40525498267752136,0.999646241118324,0.5763277591394769,0.5761238780759249
201.02873757128856,0.999990785800025,0.2392377253603738,0.23923552097613077,0.999976328192688,0.326076966393636,0.32606924756251865,0.9999413037884336,0.4189782169670521,0.4189536245329873,0.9996020829311323,0.5876419530583507,0.587408120294846
205.72317011895564,0.9999898536919429,0.2506649862775306,0.2506624429533607,0.999973859889496,0.33927422683986214,0.3392653581740814,0.9999348992472178,0.43271327054977055,0.4326851005901189,0.9995519381909136,0.5987025026255097,0.5984342468990788
210.5272272765707,0.9999888247711853,0.2624207780863756,0.26241784547413477,0.9999711229810196,0.35266754954054713,0.3526573655530253,0.9999277508800942,0.4464545142427949,0.4464222582970629,0.999494938726803,0.6095013414677282,0.6091935059441912
215.4434690031883,0.9999876885697393,0.2744941017772973,0.27449072236230626,0.9999680864027627,0.36623365551307957,0.3662219676797028,0.9999197651512682,0.46017486979512556,0.4601379477340574,0.9994300870373338,0.6200323814833837,0.6196790169919035
220.47451503814747,0.9999864334204247,0.2868720312076673,0.286868139335428,0.9999647152049839,0.3799479919713301,0.3799345855843166,0.9999108356901916,0.47384749146711835,0.4738052411825872,0.9993562380277486,0.6302915164964745,0.6298857587867215
225.6230462970634,0.9999850463087561,0.299539715666749,0.2995352364423256,0.9999609700222378,0.39378490236289093,0.39376953294690864,0.9999008413846463,0.48744598428802505,0.48739764981916334,0.9992720787869747,0.6402766049924152,0.6398105340694374
230.89180630041926,0.9999835127048424,0.31248040572218383,0.3124752537655037,0.999956806464207,0.407717814217733,0.40770020344373115,0.9998896441742441,0.5009446163105977,0.5008893341538068,0.9991761064530011,0.6499874311047001,0.6494519106545826
236.28360263551764,0.9999818163723977,0.3256755034519559,0.32566958148988195,0.9999521744153692,0.4217194421073131,0.42169927312844413,0.9998770864964266,0.5143185217324574,0.5142553050409986,0.9990666043410944,0.6594256427429674,0.6588101377106601
241.8013084525721,0.9999799391514732,0.3391046376929911,0.3390978349662196,0.9999470172289951,0.43576200261728426,0.435738914738887,0.9998629883297538,0.5275438920492957,0.5274716123795179,0.9989416166864505,0.6685946654654403,0.6678870360279835
247.44786399573513,0.9999778607109813,0.35274576441013067,0.3527379548697023,0.9999412707985916,0.4498174379246104,0.4497910205057015,0.9998471437710308,0.5405981527689857,0.5405155189739658,0.99879892259458,0.6774995904555657,0.6766858610052883
253.22627816987946,0.9999755582664526,0.366575291722196,0.36656633198659067,0.9999348624871316,0.4638576443544322,0.463827429821154,0.9998293170736838,0.5534601236308466,0.553365657437346,0.9986360101133956,0.6861470348339598,0.6852111372177226
259.13963014396586,0.9999730062577358,0.38056822853345207,0.3805579555727771,0.9999277098912004,0.4778547021824465,0.4778201580140353,0.9998092380647114,0.5661101607213118,0.5660021684514661,0.9984500517551121,0.6945449726087648,0.6934684638474742
265.1910709918538,0.9999701759805012,0.3946983551295518,0.39468658363811226,0.9999197194134842,0.4917811029506374,0.49174162247525516,0.9997865968466828,0.5785302793354896,0.5784068191495899,0.998237883316533,0.7027025349394815,0.7014642910791501
271.38382537142786,0.9999670351644026,0.40893841352904,0.40892493294146853,0.9999107846127064,0.5056099706729421,0.505564862483589,0.9997610376797369,0.5907042568828279,0.5905631008230139,0.9979959884813915,0.7106297791663159,0.7092056689034003
277.7211932429355,0.9999635474895955,0.4232603148571264,0.4232448859560953,0.9999007842951875,0.5193152735258608,0.5192637492949781,0.999732151926784,0.6026177155542054,0.6024563055602083,0.9977204924376939,0.7183374273372948,0.7166999717393919
284.20655162745123,0.9999596720319464,0.4376353605492103,0.43761771160437096,0.9998895803065474,0.532872022926504,0.5328131833610831,0.9996994699335984,0.6142581848386363,0.6140735817855589,0.9974071685919906,0.7258365768221272,0.7239546049486608
290.84335640640484,0.9999553626256943,0.45203447381699513,0.4520142961849883,0.999877014975577,0.546256457290765,0.5461892759270239,0.9996624517051126,0.6256151442839447,0.625403968958736,0.9970514633755191,0.73313838805389,0.7309767026659002
297.63514416313177,0.9999505671304579,0.466428437536179,0.4664053806400756,0.9998629081550182,0.5594462082156383,0.5593695127027859,0.9996204762311588,0.6366800471235629,0.6364384119125325,0.9966485450496427,0.7402537574324507,0.7377728303125831
304.5855340674284,0.9999452265873668,0.48078813455361247,0.4807618001467294,0.9998470537957161,0.5724204473232158,0.5723328977885432,0.9995728293107278,0.6474463255305188,0.6471697554373752,0.9961933832286338,0.7471929867804149,0.7443487094254894
311.6982298041145,0.9999392742465505,0.49508478637042985,0.4950547219737561,0.9998292159814769,0.5851600125181016,0.5850600765396847,0.9995186897272207,0.6579093783039657,0.6575927197616301,0.9956808664015416,0.7539654641629838,0.7507089865946402
318.9770215466322,0.999932634445354,0.5092901862374724,0.5092558776216006,0.9998091243418449,0.597647512923282,0.597533436560908,0.9994571136370908,0.6680665417380205,0.667703857522995,0.9951059648596773,0.7605793739203504,0.7568570717373795
326.42578797673224,0.999925221313245,0.5233769228973842,0.5233377854584121,0.999786468749161,0.6098674122509495,0.6097371864995657,0.9993870170632598,0.6779170442757536,0.6775014926950872,0.9944639458847903,0.7670414558536353,0.7627950728454203
334.04849835132444,0.9999169372755005,0.5373185915112337,0.5372739603650986,0.9997608931947005,0.6218060908150372,0.6216574127471467,0.9993071564285447,0.6874619453145724,0.6869856417251411,0.9937506465511988,0.7733568340334511,0.7685238538355302
341.8492146175929,0.9999076713232481,0.5510899887094337,0.5510391073000049,0.9997319887269304,0.6334518867841572,0.6332821145375518,0.9992161071377187,0.6967040582241045,0.6961579168857402,0.9929628067470669,0.7795289340874085,0.7740432383319825
349.8320935775036,0.9998972970122714,0.5646672891807677,0.5646092961630962,0.9996992853233868,0.6447951175928724,0.6446012182376037,0.9991122403251291,0.7056478572855968,0.7050214115732396,0.9920984607285297,0.7855595036659847,0.7793523743976912
358.00138910285796,0.999885670147069,0.5780282017453822,0.5779621158660866,0.9996622425572398,0.6558280826644829,0.6556065718483918,0.9989936980397239,0.714299367897697,0.7135805670435575,0.9911573794089867,0.7914487439934492,0.7844502630330812
366.36145440207156,0.9998726260999178,0.5911521034220679,0.5910768060731132,0.9996202389115649,0.6665450487418368,0.6662919208686356,0.9988583673534086,0.7226660390630114,0.7218410199202342,0.9901415474155209,0.7971955513129424,0.7893364367697661
374.91674433988874,0.9998579767070631,0.6040201505750818,0.6039343656442969,0.9995725595900785,0.6769422191694904,0.6766528667098354,0.9987038541659898,0.7307565969313613,0.7298094298125732,0.9890556485700048,0.8027978564259812,0.7940117545580084
383.6718178112645,0.9998415066756322,0.6166153667887183,0.6165176373693797,0.9995183826765288,0.6870176884207999,0.6866868088005254,0.9985274578552189,0.738580878100155,0.7374932866298232,0.9879075208283775,0.8082530396170132,0.7984792565700439
392.6313401706838,0.9998229694253796,0.6289227076481878,0.628811369099861,0.9994567635047826,0.696771383017438,0.6963928713733598,0.9983261483976469,0.7461496415412022,0.7449006977681133,0.9867085271654115,0.8135583884989696,0.8027449992788839
401.8000857182091,0.9998020822790111,0.6409291030847887,0.6408022518573907,0.9993866171306787,0.7062049897590186,0.7057718157160712,0.9980965481756842,0.7534743585235162,0.7520401563812094,0.9854737733439111,0.8187115591995073,0.8068187695246153
411.18294024358306,0.999778520903704,0.6526234783565579,0.6524789358983499,0.9993066988405427,0.7153218718725903,0.7148259383894359,0.9978349213923945,0.7605669808162021,0.7589202935163858,0.984222089150695,0.8237109980737302,0.8107145593805308
420.78490362974037,0.9997519128947805,0.6639967550705171,0.6638320260376765,0.9992155827047365,0.7241269733287404,0.7235589556068945,0.9975371748300734,0.7674396888497116,0.7655496190676119,0.9829756806895356,0.828556282581312,0.8144506758599563
