a_max_f_micron,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth
555.4308617234469,0.8719517745532552,0.9688209477104932,0.8447651445805311,0.8719517745532552,0.9688209477104932,0.8447651445805311,0.648792147849712,0.9716442066097952,0.6303951317520984,0.2964477898128563,0.9735596758154064,0.28860961414639813,0.2964477898128563,0.9735596758154064,0.28860961414639813,0.16528310101812313,0.9711350578331492,0.16051221386607725,0.16528310101812313,0.9711350578331492,0.16051221386607725
563.2064128256513,0.8583600293565022,0.9693872277064081,0.8320832492318907,0.8583600293565022,0.9693872277064081,0.8320832492318907,0.6260257806389243,0.972128104498232,0.6085772554995434,0.2889860719811463,0.9738013549586946,0.2814150284594311,0.2889860719811463,0.9738013549586946,0.2814150284594311,0.15484188403595178,0.9711050799129103,0.15036774017059854,0.15484188403595178,0.9711050799129103,0.15036774017059854
570.9819639278558,0.8438248481790589,0.9699382874596689,0.8184580281587115,0.8438248481790589,0.9699382874596689,0.8184580281587115,0.603563573365135,0.9725871776508098,0.5870181923520341,0.28293303468089553,0.974038431966808,0.27558764945219,0.28293303468089553,0.974038431966808,0.27558764945219,0.1440663326666782,0.9710541751548767,0.13989621383522927,0.1440663326666782,0.9710541751548767,0.13989621383522927
578.7575150300602,0.8283853415131844,0.9704748653691753,0.8039271527788059,0.8283853415131844,0.9704748653691753,0.8039271527788059,0.5815091603275764,0.9730216359750887,0.5658209945164385,0.27809912238229323,0.9742704802578818,0.2709437655226923,0.27809912238229323,0.9742704802578818,0.2709437655226923,0.1331992875163703,0.9709888611192466,0.1293350244874155,0.1331992875163703,0.9709888611192466,0.1293350244874155
586.5330661322646,0.8120989914497435,0.97099735713393,0.7885459744288309,0.8120989914497435,0.97099735713393,0.7885459744288309,0.559946088012203,0.973431915094292,0.5450693928032758,0.2742800512569761,0.9744965559276394,0.26728496530957957,0.2742800512569761,0.9744965559276394,0.26728496530957957,0.12255755911819735,0.970917787157105,0.11899331409841625,0.12255755911819735,0.970917787157105,0.11899331409841625
594.3086172344689,0.7950404838839369,0.9715058665686108,0.7723864942527918,0.7950404838839369,0.9715058665686108,0.7723864942527918,0.538939947746495,0.9738186457429746,0.5248297700512813,0.2712760482225905,0.9747154268981812,0.2644169491505339,0.2712760482225905,0.9747154268981812,0.2644169491505339,0.11245642451588304,0.9708492852572015,0.10917823936382548,0.11245642451588304,0.9708492852572015,0.10917823936382548
602.0841683366734,0.7772995117258814,0.9720002655868955,0.7555353318381209,0.7772995117258814,0.9720002655868955,0.7555353318381209,0.5185412133660097,0.9741826216740734,0.5051538386829544,0.2689064493835478,0.9749257786123395,0.26216382953913503,0.2689064493835478,0.9749257786123395,0.26216382953913503,0.10312277785025387,0.970788608387922,0.10011041800234478,0.10312277785025387,0.970788608387922,0.10011041800234478
609.8597194388777,0.7589776993723345,0.97248025922337,0.7380908298303649,0.7589776993723345,0.97248025922337,0.7380908298303649,0.498788447540188,0.974524769976364,0.4860816971059694,0.2670179611109101,0.9751263690470139,0.26037625488841853,0.2670179611109101,0.9751263690470139,0.26037625488841853,0.09465682362927505,0.9707367044528207,0.09188685302385435,0.09465682362927505,0.9707367044528207,0.09188685302385435
617.6352705410821,0.7401849022587043,0.9729454510378378,0.7201595335794929,0.7401849022587043,0.9729454510378378,0.7201595335794929,0.4797116118328722,0.9748461261521703,0.46764500646548907,0.26548681624560944,0.9753161268040019,0.25893357333819356,0.26548681624560944,0.9753161268040019,0.25893357333819356,0.08705394813497234,0.9706909173195717,0.08450247677142672,0.08705394813497234,0.9706909173195717,0.08450247677142672
625.4108216432866,0.7210352021110804,0.9733954043925084,0.7018523521401491,0.7210352021110804,0.9733954043925084,0.7018523521401491,0.46133527986346523,0.9751478149495713,0.44987009011800705,0.2642162133356109,0.9754942010071164,0.2577413839209476,0.2642162133356109,0.9754942010071164,0.2577413839209476,0.08025183034140834,0.9706465114973047,0.07789615916216157,0.08025183034140834,0.9706465114973047,0.07789615916216157
