a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
2441082.1643286576,0.19107330221992685,0.8488823813996988,0.16219875981035586,0.19586908500188763,0.7980512107006534,0.1563135604245856,0.2199752835776379,0.7510489494567205,0.16521220563742914,0.2887662814313541,0.662821576777298,0.19140052197844712
2460921.8436873746,0.19284365076667656,0.8481151641083664,0.1635536245172364,0.19496027672707963,0.7971603204886787,0.15541459667832028,0.21955648697394645,0.7501515437178832,0.16470063763678122,0.28953695954961345,0.6621027561166737,0.19170321891544093
2480761.5230460926,0.19303263999273063,0.8473477984264972,0.16356578252229492,0.1949813801664285,0.7962772910279762,0.15525924519981965,0.22036610270700768,0.7492637851242184,0.16511234022732485,0.29006389854854325,0.6613923748440803,0.1918460507175534
2500601.2024048097,0.1916380799190308,0.8465791233384294,0.162236797696113,0.1957794094337386,0.795403111605439,0.15572355145187092,0.22149715641887371,0.74837963596699,0.16576396128848014,0.29099700804568385,0.6606905074567169,0.19225896091408917
2520440.881763527,0.1915773094095781,0.8458114689958931,0.16203828549799598,0.19750018297503213,0.7945320821403341,0.15692023160224924,0.22139107539795447,0.7475029193067979,0.16549047516844237,0.29191126328575473,0.659995987949622,0.1926602626059039
2540280.5611222447,0.19338811948550688,0.845051286177504,0.16342287910267642,0.19814108583088133,0.7936615810418506,0.1572569674498863,0.2214091000438479,0.7466371666375161,0.16531226312450092,0.2924333445423706,0.6593101794248323,0.19280428086003415
2560120.240480962,0.19216426494807,0.8442985605365971,0.1622440122822288,0.19767855241211066,0.7927979875720927,0.15671915853848578,0.22268231786044143,0.7457790208719205,0.1660718009794498,0.2931771579668592,0.6586314279102506,0.1930956901823816
2579959.9198396793,0.19088475649645656,0.8435504971528658,0.16102093124148967,0.19692220666670893,0.7919452756115364,0.15595161123269874,0.2231961723879089,0.7449244230403378,0.1662642799408748,0.29418804118944486,0.6579606957868747,0.19356416827318487
2599799.599198397,0.19325551651270703,0.842802346686149,0.16287620282695328,0.1961055491863528,0.7910988675308082,0.1551388778778309,0.22293174212400946,0.7440783206883657,0.16587867630776473,0.29484254629329243,0.6572974498350319,0.19379925378144847
2619639.278557115,0.19272107756350335,0.8420523745519789,0.16228124098856408,0.1963234004296993,0.7902556481505499,0.15514567605369198,0.22406487976504558,0.7432422059548114,0.16653447551357206,0.29539351629877697,0.6566412634846244,0.19396757176759488
2639478.9579158323,0.19114003443664887,0.8413063003520749,0.16080731522106526,0.19736998141926854,0.7894144258504677,0.15580671056220935,0.2248232075347976,0.7424108935075876,0.16691119838715088,0.2963465803138521,0.6559927961039598,0.1944012218359305
2659318.6372745493,0.19190614100855113,0.8405667647130499,0.16130992407612418,0.1984006558844495,0.7885819199265525,0.15645517013204643,0.22460003983082802,0.7415848638277314,0.16655998995364762,0.2972292367720357,0.6553510244959488,0.19478948482870256
2679158.316633267,0.19265705925156473,0.8398346043843696,0.16180006513839393,0.19981611316662348,0.7877592359673822,0.15740698864211128,0.2250560480954956,0.740767925985336,0.16671430197815632,0.29777455140160936,0.6547166264356173,0.194957949732041
2698997.995991984,0.19155618649942624,0.8391037301206479,0.16073551061935504,0.2000337254029786,0.7869402314314812,0.15741458616272133,0.2262523002196729,0.7399595514245324,0.1674175505793178,0.29851485561753016,0.654089042206308,0.19525529599522465
2718837.6753507014,0.19037942197893123,0.8383723961244861,0.15960885217727122,0.1994018566894729,0.7861238543296475,0.15675455614121644,0.2262852245389639,0.7391550218917334,0.1672598600978737,0.29948054261343765,0.6534680169834952,0.19570095630674425
2738677.354709419,0.19214946726927754,0.8376402279012566,0.16095212355454266,0.1987530410690534,0.7853115536937662,0.15608305948329923,0.22645069682816363,0.7383565852068682,0.16720136322775866,0.30013050662418395,0.6528540159648224,0.19594140656315523
2758517.0340681365,0.1916678437889031,0.8369134180892368,0.16040939028316478,0.19836927164133317,0.7845086214432476,0.1556224038320434,0.22755466443037187,0.7375672370581058,0.1678368651235938,0.30068799880935576,0.6522462058667781,0.19612260637307657
2778356.7134268545,0.18997810262061074,0.8361927707095155,0.15885831600446515,0.1989110011587623,0.7837134537229978,0.15588922770163283,0.2277952710577624,0.736784907342129,0.16783611767926862,0.3015670491870945,0.6516450420068126,0.19651467243539472
2798196.3927855715,0.19122726694938963,0.8354779189719542,0.1597661590415704,0.19996459548694118,0.7829201196645246,0.15655630502730425,0.22761664709202958,0.7360061180047142,0.1675272448194537,0.3023826893717061,0.6510502464166102,0.19686632442756657
2818036.072144289,0.1916605801257136,0.8347626263770992,0.15999108923869915,0.20090882813184002,0.7821301269844981,0.15713684725906274,0.22844598200037639,0.7352342255067219,0.16796130464616926,0.3029163457687826,0.6504614260481614,0.1970353982420603
2837875.751503006,0.19091018325200088,0.8340471372103131,0.15922809180562758,0.20175627452628503,0.7813460355293458,0.15764146524428316,0.22931657399997452,0.7344708518705239,0.16842633945379132,0.3036151942521742,0.6498791397873841,0.1973131812669825
2857715.4308617236,0.19028762856712456,0.8333320803405682,0.15857278537691524,0.2017758370135568,0.7805706968429268,0.15750030570373685,0.22906411170372254,0.733713130128455,0.16806734639823231,0.3044964451159254,0.6493025915831195,0.19771033094161747
2877555.1102204407,0.19128105784267319,0.8326233877469917,0.15926508239279483,0.2012403275725333,0.7798008303426419,0.1569273745394867,0.2295496579354225,0.7329591875901506,0.16825053079194424,0.3051318382657442,0.6487321670187628,0.19794883866455487
2897394.7895791586,0.19167085032335357,0.8319199717779051,0.15945480839165138,0.20077349223220226,0.7790321426128431,0.15640900383351555,0.23049569483229937,0.7322126813005735,0.16877187074139666,0.30569542506796366,0.6481675854990754,0.19814186556441551
2917234.4689378757,0.19010279137071784,0.8312207318351603,0.15801738136707488,0.20068182598431528,0.7782681974595901,0.1561842829717122,0.2305446950084794,0.7314737185013459,0.1686373853386111,0.3065282659270962,0.6476085629374303,0.19851032979674926
2937074.148296593,0.19053694998375353,0.8305199914000824,0.15824474606190492,0.20165311935294178,0.7775111090319231,0.1567875404678525,0.23062179404319594,0.7307394271759213,0.1685244376734083,0.3073117170086035,0.6470555228007264,0.19884774371179081
2956913.827655311,0.19124065105010973,0.8298198177777482,0.1586952822061,0.20263364025667402,0.7767612267799261,0.15739795499265632,0.23169025331754672,0.7300094878773068,0.16913608317050577,0.30786425126344386,0.6465077062048066,0.1990366109067893
2976753.5070140287,0.19087837733727225,0.8291214470097146,0.15826135642074549,0.20350356673578401,0.7760149941077055,0.15792181914136647,0.23217704983958753,0.7292871137093024,0.16932373054705366,0.3085516492783177,0.6459656456729272,0.1993137653495151
